X	Y	Red	Green	Blue
1617	474	190	190	190
1618	474	191	191	191
1619	474	188	188	188
1620	474	191	191	191
1621	474	191	191	191
1622	474	190	190	190
1623	474	188	188	188
1624	474	189	189	189
1625	474	191	191	191
1626	474	192	192	192
1627	474	190	190	190
1628	474	191	191	191
1629	474	190	190	190
1630	474	191	191	191
1631	474	190	190	190
1632	474	187	187	187
1633	474	190	190	190
1634	474	191	191	191
1635	474	191	191	191
1636	474	191	191	191
1637	474	191	191	191
1638	474	190	190	190
1639	474	190	190	190
1640	474	190	190	190
1641	474	190	190	190
1642	474	190	190	190
1643	474	187	187	187
1644	474	189	189	189
1645	474	190	190	190
1646	474	190	190	190
1647	474	192	192	192
1648	474	190	190	188
1649	474	191	191	191
1650	474	191	191	191
1651	474	192	192	194
1652	474	192	191	196
1653	474	191	190	195
1654	474	189	189	191
1655	474	189	189	191
1656	474	188	188	188
1657	474	190	190	190
1658	474	192	192	192
1659	474	193	193	193
1660	474	191	191	193
1661	474	188	188	190
1662	474	188	188	190
1663	474	190	190	192
1664	474	191	191	193
1665	474	192	192	194
1666	474	192	192	194
1667	474	191	191	193
1668	474	191	191	193
1669	474	190	190	192
1670	474	189	189	189
1671	474	188	188	188
1672	474	188	188	188
1673	474	191	191	191
1674	474	193	193	193
1675	474	190	190	190
1676	474	190	190	192
1677	474	191	191	193
1678	474	192	192	194
1679	474	192	192	194
1680	474	191	191	193
1681	474	191	191	193
1682	474	191	191	191
1683	474	190	190	190
1684	474	191	191	191
1685	474	192	192	192
1686	474	192	192	192
1687	474	192	192	192
1688	474	192	192	194
1689	474	191	191	193
1690	474	191	191	193
1691	474	191	191	193
1692	474	193	193	195
1693	474	191	191	193
1694	474	191	191	191
1695	474	190	190	190
1696	474	190	191	193
1697	474	189	190	192
1698	474	190	191	193
1699	474	190	191	193
1700	474	190	190	192
1701	474	189	189	191
1702	474	187	187	189
1703	474	189	189	191
1704	474	189	189	189
1705	474	189	189	189
1706	474	190	190	190
1707	474	189	189	189
1708	474	189	189	189
1709	474	189	189	189
1710	474	189	189	189
1711	474	190	190	190
1712	474	187	187	187
1713	474	187	187	187
1714	474	189	189	189
1715	474	188	188	188
1716	474	188	188	190
1717	474	189	189	191
1718	474	188	188	190
1719	474	188	188	190
1720	474	189	189	191
1721	474	189	189	191
1722	474	191	191	191
1723	474	191	191	191
1724	474	189	189	189
1725	474	186	186	186
1726	474	184	184	184
1727	474	184	184	184
1728	474	189	189	189
1729	474	189	189	189
1730	474	189	189	189
1731	474	189	189	189
1732	474	190	190	190
1733	474	191	191	191
1734	474	190	190	190
1735	474	190	190	190
1736	474	189	189	191
1737	474	188	188	190
1738	474	189	189	191
1739	474	189	189	191
1740	474	190	190	192
1741	474	191	191	193
1742	474	191	191	191
1743	474	191	191	193
1744	474	190	190	192
1745	474	191	190	195
1746	474	193	192	197
1747	474	193	192	197
1748	474	193	193	195
1749	474	191	191	193
1582	475	189	189	189
1583	475	189	189	189
1584	475	190	190	190
1585	475	189	189	189
1586	475	187	187	187
1587	475	187	187	187
1588	475	189	189	191
1589	475	192	192	194
1590	475	190	190	192
1591	475	189	189	191
1592	475	189	189	191
1593	475	188	188	190
1594	475	189	189	189
1595	475	187	187	187
1596	475	186	184	185
1597	475	186	184	185
1598	475	185	183	184
1599	475	185	183	184
1600	475	187	187	187
1601	475	189	189	189
1602	475	189	189	189
1603	475	190	190	190
1604	475	189	190	192
1605	475	191	192	194
1606	475	190	189	194
1607	475	190	189	194
1608	475	190	189	194
1609	475	189	188	193
1610	475	190	189	194
1611	475	190	189	194
1612	475	190	190	192
1613	475	190	190	192
1614	475	191	191	191
1615	475	193	193	193
1616	475	190	190	192
1617	475	189	189	191
1618	475	190	190	190
1619	475	189	189	189
1620	475	190	190	190
1621	475	192	192	192
1622	475	193	193	193
1623	475	188	188	188
1624	475	187	187	187
1625	475	189	189	189
1626	475	192	192	192
1627	475	190	190	190
1628	475	191	191	191
1629	475	191	191	191
1630	475	190	190	190
1631	475	189	189	189
1632	475	188	188	188
1633	475	190	190	190
1634	475	191	191	191
1635	475	191	191	191
1636	475	191	191	191
1637	475	190	190	190
1638	475	190	190	192
1639	475	190	190	192
1640	475	191	191	193
1641	475	190	190	192
1642	475	190	190	190
1643	475	187	187	187
1644	475	188	188	188
1645	475	189	189	189
1646	475	190	190	190
1647	475	192	192	192
1648	475	193	193	191
1649	475	192	192	192
1650	475	192	192	192
1651	475	192	191	196
1652	475	191	190	195
1653	475	191	190	196
1654	475	190	190	192
1655	475	187	187	189
1656	475	187	187	187
1657	475	189	189	189
1658	475	191	191	191
1659	475	193	193	193
1660	475	192	192	194
1661	475	189	189	191
1662	475	188	188	190
1663	475	192	192	194
1664	475	194	194	196
1665	475	192	192	194
1666	475	188	188	190
1667	475	188	188	190
1668	475	188	188	190
1669	475	189	189	191
1670	475	188	188	190
1671	475	188	188	190
1672	475	191	191	193
1673	475	191	191	193
1674	475	192	192	194
1675	475	193	193	195
1676	475	193	193	193
1677	475	192	192	192
1678	475	190	190	190
1679	475	190	190	190
1680	475	188	188	190
1681	475	189	189	191
1682	475	188	188	188
1683	475	189	189	189
1684	475	190	190	190
1685	475	192	192	192
1686	475	192	192	192
1687	475	193	193	193
1688	475	192	192	194
