X	Y	Red	Green	Blue
1630	1222	177	134	127
1631	1222	176	133	126
1632	1222	179	136	130
1633	1222	178	135	129
1634	1222	182	137	131
1635	1222	181	136	130
1636	1222	178	134	125
1637	1222	179	135	126
1638	1222	181	138	131
1639	1222	176	133	126
1640	1222	177	132	126
1641	1222	180	135	129
1642	1222	182	138	129
1643	1222	183	139	130
1644	1222	182	138	129
1645	1222	183	136	128
1646	1222	190	143	135
1647	1222	188	139	132
1648	1222	181	132	125
1649	1222	177	130	122
1650	1222	182	138	129
1651	1222	184	141	132
1652	1222	182	139	132
1653	1222	182	137	131
1654	1222	183	139	130
1655	1222	183	136	128
1656	1222	181	137	126
1657	1222	184	140	129
1658	1222	181	139	127
1659	1222	180	138	126
1660	1222	183	139	128
1661	1222	185	141	130
1662	1222	186	139	129
1663	1222	187	140	130
1664	1222	178	131	123
1665	1222	180	133	127
1666	1222	178	135	128
1667	1222	178	135	129
1668	1222	183	139	136
1669	1222	183	139	136
1670	1222	177	132	129
1671	1222	179	134	131
1672	1222	183	135	131
1673	1222	182	134	130
1674	1222	177	132	126
1675	1222	173	128	122
1676	1222	175	132	126
1677	1222	184	141	135
1678	1222	188	147	141
1679	1222	185	144	138
1680	1222	184	141	135
1681	1222	183	140	134
1682	1222	182	139	130
1683	1222	179	136	127
1684	1222	177	133	124
1685	1222	179	135	126
1686	1222	182	138	129
1687	1222	182	138	129
1688	1222	183	136	126
1689	1222	182	135	125
1690	1222	182	135	127
1691	1222	185	138	130
1692	1222	185	140	134
1693	1222	183	138	132
1694	1222	180	137	130
1695	1222	181	138	131
1696	1222	181	137	128
1697	1222	179	135	126
1698	1222	177	132	126
1699	1222	177	132	126
1700	1222	178	133	127
1701	1222	181	136	130
1702	1222	180	135	129
1703	1222	180	135	129
1704	1222	182	142	134
1705	1222	185	145	137
1706	1222	180	141	134
1707	1222	179	140	133
1708	1222	179	141	132
1709	1222	180	140	132
1710	1222	176	136	126
1711	1222	178	135	126
1712	1222	187	145	131
1713	1222	188	146	132
1714	1222	185	143	131
1715	1222	187	145	133
1716	1222	180	137	128
1717	1222	181	138	129
1718	1222	190	145	139
1719	1222	190	145	139
1720	1222	183	136	130
1721	1222	182	135	129
1722	1222	177	132	126
1723	1222	170	125	119
1724	1222	181	134	128
1725	1222	181	134	128
1726	1222	186	137	130
1727	1222	187	138	131
1728	1222	181	137	128
1729	1222	179	135	126
1730	1222	184	140	131
1731	1222	183	139	130
1732	1222	182	138	129
1733	1222	183	139	130
1734	1222	183	139	130
1735	1222	187	143	134
1736	1222	185	142	135
1737	1222	183	140	133
1738	1222	184	141	134
1739	1222	183	140	133
1740	1222	183	140	133
1741	1222	185	142	135
1742	1222	181	138	131
1743	1222	179	136	129
1744	1222	182	137	132
1745	1222	182	137	132
1746	1222	180	135	130
1747	1222	179	134	129
1748	1222	179	132	126
1749	1222	178	131	125
1750	1222	185	138	132
1751	1222	188	141	135
1752	1222	185	140	134
1753	1222	188	143	137
1754	1222	184	140	131
1755	1222	183	139	130
1756	1222	182	138	129
1757	1222	183	139	130
1758	1222	186	139	131
1759	1222	184	137	129
1760	1222	182	138	129
1761	1222	180	135	129
1762	1222	182	137	131
1763	1222	181	136	131
1764	1222	189	141	137
1765	1222	180	132	128
1766	1222	179	132	126
1767	1222	188	141	135
1768	1222	184	140	129
1769	1222	180	136	125
1770	1222	175	131	120
1771	1222	165	121	110
1772	1222	179	136	127
1773	1222	183	140	131
1774	1222	189	146	139
1775	1222	196	151	145
1776	1222	188	144	135
1777	1222	183	136	128
1778	1222	186	139	131
1779	1222	188	141	133
1780	1222	186	142	133
1781	1222	184	140	131
1782	1222	184	139	133
1783	1222	183	138	132
1784	1222	184	141	132
1785	1222	193	150	141
1786	1222	188	146	134
1787	1222	182	140	128
1788	1222	184	142	130
1789	1222	183	141	129
1790	1222	184	140	131
1791	1222	184	140	131
1792	1222	183	139	128
1793	1222	180	136	125
1794	1222	181	137	128
1795	1222	185	141	132
1796	1222	184	141	132
1797	1222	180	137	128
1798	1222	181	137	126
1799	1222	182	138	127
1800	1222	182	138	127
1801	1222	181	137	126
1802	1222	179	135	126
1803	1222	180	136	127
1804	1222	181	137	128
1805	1222	184	140	131
1806	1222	184	140	131
1807	1222	183	139	130
1808	1222	185	141	132
1809	1222	184	140	131
1810	1222	180	136	125
1811	1222	181	137	126
1812	1222	184	140	129
1813	1222	183	139	128
1814	1222	181	137	128
1815	1222	184	140	131
1816	1222	183	139	130
1817	1222	183	139	130
1818	1222	187	144	135
1819	1222	194	151	142
1623	1223	178	134	125
1624	1223	182	137	131
1625	1223	182	137	131
1626	1223	181	136	130
1627	1223	179	134	128
1628	1223	180	137	130
1629	1223	180	137	130
1630	1223	177	134	127
1631	1223	175	132	125
1632	1223	178	135	129
1633	1223	180	135	130
1634	1223	179	134	128
1635	1223	182	135	129
1636	1223	179	132	126
1637	1223	179	132	126
1638	1223	178	134	125
1639	1223	180	136	127
1640	1223	176	133	124
1641	1223	177	134	125
1642	1223	180	137	130
1643	1223	180	137	130
1644	1223	183	139	130
1645	1223	186	139	131
1646	1223	190	141	134
1647	1223	186	136	129
1648	1223	182	132	125
1649	1223	177	128	121
1650	1223	179	134	128
1651	1223	183	140	133
1652	1223	182	139	133
1653	1223	179	136	130
1654	1223	179	134	128
1655	1223	179	134	128
1656	1223	182	138	129
1657	1223	182	138	129
1658	1223	177	134	125
1659	1223	178	135	126
1660	1223	181	137	128
1661	1223	183	139	130
1662	1223	188	141	131
1663	1223	184	137	127
1664	1223	175	127	117
1665	1223	180	131	124
1666	1223	183	139	130
1667	1223	182	137	132
1668	1223	182	139	133
1669	1223	180	136	133
1670	1223	182	137	132
1671	1223	179	134	129
1672	1223	184	137	131
1673	1223	184	137	131
1674	1223	184	137	131
1675	1223	178	131	125
1676	1223	179	134	128
1677	1223	185	140	134
1678	1223	185	142	136
1679	1223	183	140	134
1680	1223	182	137	132
1681	1223	182	137	131
1682	1223	181	138	129
1683	1223	182	140	128
1684	1223	181	139	127
1685	1223	179	137	125
1686	1223	180	136	125
1687	1223	183	139	128
1688	1223	186	139	129
1689	1223	185	138	128
1690	1223	185	138	128
1691	1223	186	139	131
1692	1223	183	139	130
1693	1223	181	136	130
1694	1223	180	137	131
1695	1223	180	137	131
1696	1223	181	137	128
1697	1223	178	134	125
1698	1223	173	129	120
